id,text,annotation,iteration,ka_mean,ka_lower,ka_upper
261,Covid,48,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
262,Poor justice system,14 - Crime,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
263,Immigration,12,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
264,Economy,26,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
265,covid,48,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
266,Brexit,15,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
267,Covid_19,48,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
268,Covid,48,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
269,the economy,26,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
270,NHS waiting lists,1,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
271,The economy and cost of living,"32 for Living costs, 26 for Economy-general",2,0.9171655221896114,0.8973625645313973,0.9380549188266417
272,Covid-19,48,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
273,economy,26,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
274,Covid,48,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
275,COVID 19,48 (Coronavirus),2,0.9171655221896114,0.8973625645313973,0.9380549188266417
276,Covid,48,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
277,Covid,48,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
278,cost of living,32,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
279,It's government. Or lack of,"4 - Pol-neg i.e., complaints about politics",2,0.9171655221896114,0.8973625645313973,0.9380549188266417
280,To many immigrants living in uk,12 for Immigration,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
281,coronavirus,48,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
282,the Covid vaccinations,48,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
283,Covid,48,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
284,NHS,1,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
285,Covid 19,48,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
286,The corrupt government,"4 - Pol-neg i.e., complaints about politics",2,0.9171655221896114,0.8973625645313973,0.9380549188266417
287,Immigrants,12,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
288,Covid,48,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
289,Economy,26,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
290,uk government corruption,"4 - Pol-neg i.e., complaints about politics",2,0.9171655221896114,0.8973625645313973,0.9380549188266417
291,Economy,26,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
292,Coronavirus,48,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
293,Covid,48,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
294,Immigration,12,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
295,Energy prices,32 for Living costs,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
296,Covid,48,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
297,Immigration,12,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
298,Overpopulation,40 Environment,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
299,Brexit,15,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
300,Economy,26,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
301,Covid 19,48,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
302,Inflation,31,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
303,Price increases,31 for Inflation,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
304,rising prices,31,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
305,Covid,48,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
306,Covid 19,48,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
307,Conservative Government,"5 for Partisan-neg i.e., complaints about a party or politician",2,0.9171655221896114,0.8973625645313973,0.9380549188266417
308,Covid,48,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
309,Migrants,12 for Immigration,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
310,Covid,48,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
311,Control of the pandemic,48,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
312,Covid,48,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
313,covid 19,48,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
314,Covid,48,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
315,Ecomomy,26,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
316,COVID,48,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
317,N H S,1,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
318,Cost of living,32,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
319,COVID,48,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
320,Covid,48,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
321,Energy costs,32 for Living costs,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
322,Covid,48,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
323,inflation,31,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
324,Covid-19,48,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
325,covid,48,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
326,Economy,26,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
327,covid,48,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
328,Cost of living,32,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
329,Rise in cost of living,32 for Living costs,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
330,cost of living,32,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
331,Civid,48 - Coronavirus,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
332,The economy,26,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
333,Inflation,31,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
334,Cost of living,32,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
335,economy,26,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
336,world instability initiated by Russia,22 for War,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
337,brexit,15,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
338,covid,48,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
339,COVID,48,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
340,Covid,48,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
341,The costs of covid,48,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
342,COVID,48,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
343,cost of living,32,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
344,Coronavirus,48,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
345,Corruption in government,"4 - Pol-neg i.e., complaints about politics",2,0.9171655221896114,0.8973625645313973,0.9380549188266417
346,Covid,48,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
347,Immigration,12,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
348,idiots running the country,"4 - Pol-neg i.e., complaints about politics",2,0.9171655221896114,0.8973625645313973,0.9380549188266417
349,Economy,26,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
350,Economy,26,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
351,Environmental,40,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
352,Coronavirus,48,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
353,Covid,48,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
354,Climate change,40 Environment,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
355,Pandemic,48,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
356,Covid spread,48 for Coronavirus,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
357,Covid-19,48,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
358,Economy,26,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
359,War in Ukraine,22 for War,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
360,covid,48,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
361,NHS,1,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
362,covid,48,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
363,The economy,26,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
364,Covid,48,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
365,COVID,48,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
366,NHS is a disaster,1,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
367,Covid,48,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
368,Covid pandemic,48,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
369,The Brexit deal,15 for Europe,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
370,economy,26,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
371,Cost of living rise,32 for Living costs,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
372,The cost of living,32 for Living costs,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
373,pandemic,48,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
374,cost of living,32,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
375,Economy,26,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
376,Covid,48,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
377,The cost of living,32,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
378,Cost of living,32,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
379,economy,26,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
380,Economic recovery,26 - Economy-general,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
381,Climate Change,40 Environment,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
382,Covid-19,48,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
383,Inflation,31,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
384,THE ECONOMY,26,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
385,cost of living crisis,32,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
386,inflation,31,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
387,Immigration,12,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
388,Covid,48,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
389,Covid variant,48,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
390,economy,26,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
391,price of energy,32,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
392,Brexit,15,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
393,Covid,48,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
394,Cost of living,32,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
395,immigration,12,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
396,covid 19,48,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
397,covid,48,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
398,Climate change,40 Environment,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
399,The cost of living,32,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
400,Cost of living,32,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
401,Economy,26,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
402,Cost of living,32,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
403,Covid,48,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
404,coronoa virus,48,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
405,The failed government,"4 - Pol-neg i.e., complaints about politics",2,0.9171655221896114,0.8973625645313973,0.9380549188266417
406,Covid 19,48,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
407,covid,48,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
408,Coronavirus,48,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
409,COVD19,48,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
410,Covid,48,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
411,The Conservative Government eroding democracy.,"4 - Pol-neg i.e., complaints about politics",2,0.9171655221896114,0.8973625645313973,0.9380549188266417
412,Covid,48,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
413,Affordability,32,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
414,covid,48,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
415,climate change,40 Environment,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
416,The destruction of the country's economy and morals due to the racism and stupidity of Brexit,15,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
417,Economic fallout from Brexit and CV19,15,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
418,Covid,48,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
419,Immigration,12,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
420,Nhs,1,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
421,economy,26,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
422,COVID-19,48,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
423,immigration,12,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
424,Crime,"- ""The rise in crime rates across the country is very concerning.""
- ""I believe addressing crime and improving public safety should be the top priority for the government.""
- ""The issue of crime, especially in urban areas, needs to be tackled effectively.""",2,0.9171655221896114,0.8973625645313973,0.9380549188266417
425,Coronavirus,48,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
426,Lack of choice in medical alternatives within nhs,1,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
427,Inflation,31,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
428,The various consequences of the virus,48 - Coronavirus,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
429,Covid,48,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
430,COVID,48,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
431,Covid 19,48,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
432,Energy prices,32 for Living costs,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
433,Cost of living crisis,32 for Living costs,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
434,Russia/Ukraine conflict,22 War,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
435,illegal migrants,12 for Immigration,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
436,COVID,48,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
437,Covid,48,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
438,covid,48,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
439,Brexit,15,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
440,Economy,26,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
441,Cost of living,32,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
442,The government,"4 - Pol-neg i.e., complaints about politics",2,0.9171655221896114,0.8973625645313973,0.9380549188266417
443,Climate change,40 Environment,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
444,Conservative government,5,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
445,Global warming / Climate change,40 Environment,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
446,Covid 19 and the variants,48 - Coronavirus,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
447,cost of living,32,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
448,Violent crime,14,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
449,Brexit,15,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
450,Covid,48,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
451,Energy costs,32 for Living costs,2,0.9171655221896114,0.8973625645313973,0.9380549188266417
