id,text,annotation,iteration,ka_mean,ka_lower,ka_upper,run_count,cumulative_ka_mean,cumulative_ka_lower,cumulative_ka_upper,adjacent_reference_iteration,adjacent_ka_mean,adjacent_ka_lower,adjacent_ka_upper
97,Covid,48,6,0.9366051975759455,0.9277496054568457,0.9460416298073416,7,0.9366051975759455,0.9277496054568457,0.9460416298073416,5.0,0.931150411578924,0.895620879435018,0.9626061113396741
98,immigration,12,6,0.9366051975759455,0.9277496054568457,0.9460416298073416,7,0.9366051975759455,0.9277496054568457,0.9460416298073416,5.0,0.931150411578924,0.895620879435018,0.9626061113396741
99,Climate change,40,6,0.9366051975759455,0.9277496054568457,0.9460416298073416,7,0.9366051975759455,0.9277496054568457,0.9460416298073416,5.0,0.931150411578924,0.895620879435018,0.9626061113396741
100,Environment,"- ""Climate change and protecting the environment for future generations.""
- ""The degradation of our natural resources and the impact of pollution on our planet.""
- ""I believe the most pressing issue is the need to address environmental issues such as deforestation and pollution.""
- ""Protecting our environment and combating climate change should be top priorities for our country.""",6,0.9366051975759455,0.9277496054568457,0.9460416298073416,7,0.9366051975759455,0.9277496054568457,0.9460416298073416,5.0,0.931150411578924,0.895620879435018,0.9626061113396741
101,Rising costs,32,6,0.9366051975759455,0.9277496054568457,0.9460416298073416,7,0.9366051975759455,0.9277496054568457,0.9460416298073416,5.0,0.931150411578924,0.895620879435018,0.9626061113396741
102,covid,48,6,0.9366051975759455,0.9277496054568457,0.9460416298073416,7,0.9366051975759455,0.9277496054568457,0.9460416298073416,5.0,0.931150411578924,0.895620879435018,0.9626061113396741
103,Cost of living,32,6,0.9366051975759455,0.9277496054568457,0.9460416298073416,7,0.9366051975759455,0.9277496054568457,0.9460416298073416,5.0,0.931150411578924,0.895620879435018,0.9626061113396741
104,Corona virus,48,6,0.9366051975759455,0.9277496054568457,0.9460416298073416,7,0.9366051975759455,0.9277496054568457,0.9460416298073416,5.0,0.931150411578924,0.895620879435018,0.9626061113396741
105,The cost of living crisis,32,6,0.9366051975759455,0.9277496054568457,0.9460416298073416,7,0.9366051975759455,0.9277496054568457,0.9460416298073416,5.0,0.931150411578924,0.895620879435018,0.9626061113396741
106,Immigration,"- ""We need to address the immigration crisis and secure our borders.""
- ""Immigration is a major concern for me, we need to have better policies in place.""
- ""I believe immigration is the most pressing issue that needs to be addressed by the government.""",6,0.9366051975759455,0.9277496054568457,0.9460416298073416,7,0.9366051975759455,0.9277496054568457,0.9460416298073416,5.0,0.931150411578924,0.895620879435018,0.9626061113396741
107,Covid,48,6,0.9366051975759455,0.9277496054568457,0.9460416298073416,7,0.9366051975759455,0.9277496054568457,0.9460416298073416,5.0,0.931150411578924,0.895620879435018,0.9626061113396741
108,Economy,26,6,0.9366051975759455,0.9277496054568457,0.9460416298073416,7,0.9366051975759455,0.9277496054568457,0.9460416298073416,5.0,0.931150411578924,0.895620879435018,0.9626061113396741
109,covid,48,6,0.9366051975759455,0.9277496054568457,0.9460416298073416,7,0.9366051975759455,0.9277496054568457,0.9460416298073416,5.0,0.931150411578924,0.895620879435018,0.9626061113396741
110,Covid 19,48,6,0.9366051975759455,0.9277496054568457,0.9460416298073416,7,0.9366051975759455,0.9277496054568457,0.9460416298073416,5.0,0.931150411578924,0.895620879435018,0.9626061113396741
111,Covid,48,6,0.9366051975759455,0.9277496054568457,0.9460416298073416,7,0.9366051975759455,0.9277496054568457,0.9460416298073416,5.0,0.931150411578924,0.895620879435018,0.9626061113396741
112,Corona,48,6,0.9366051975759455,0.9277496054568457,0.9460416298073416,7,0.9366051975759455,0.9277496054568457,0.9460416298073416,5.0,0.931150411578924,0.895620879435018,0.9626061113396741
113,Economy,26,6,0.9366051975759455,0.9277496054568457,0.9460416298073416,7,0.9366051975759455,0.9277496054568457,0.9460416298073416,5.0,0.931150411578924,0.895620879435018,0.9626061113396741
114,Cost of living,32,6,0.9366051975759455,0.9277496054568457,0.9460416298073416,7,0.9366051975759455,0.9277496054568457,0.9460416298073416,5.0,0.931150411578924,0.895620879435018,0.9626061113396741
115,Economy,26,6,0.9366051975759455,0.9277496054568457,0.9460416298073416,7,0.9366051975759455,0.9277496054568457,0.9460416298073416,5.0,0.931150411578924,0.895620879435018,0.9626061113396741
116,The pandemic,48,6,0.9366051975759455,0.9277496054568457,0.9460416298073416,7,0.9366051975759455,0.9277496054568457,0.9460416298073416,5.0,0.931150411578924,0.895620879435018,0.9626061113396741
117,coronavirus,48,6,0.9366051975759455,0.9277496054568457,0.9460416298073416,7,0.9366051975759455,0.9277496054568457,0.9460416298073416,5.0,0.931150411578924,0.895620879435018,0.9626061113396741
118,Cost of living,32,6,0.9366051975759455,0.9277496054568457,0.9460416298073416,7,0.9366051975759455,0.9277496054568457,0.9460416298073416,5.0,0.931150411578924,0.895620879435018,0.9626061113396741
119,covid,48,6,0.9366051975759455,0.9277496054568457,0.9460416298073416,7,0.9366051975759455,0.9277496054568457,0.9460416298073416,5.0,0.931150411578924,0.895620879435018,0.9626061113396741
120,The EU,15,6,0.9366051975759455,0.9277496054568457,0.9460416298073416,7,0.9366051975759455,0.9277496054568457,0.9460416298073416,5.0,0.931150411578924,0.895620879435018,0.9626061113396741
121,The pandemic,48,6,0.9366051975759455,0.9277496054568457,0.9460416298073416,7,0.9366051975759455,0.9277496054568457,0.9460416298073416,5.0,0.931150411578924,0.895620879435018,0.9626061113396741
122,Energy prices,32,6,0.9366051975759455,0.9277496054568457,0.9460416298073416,7,0.9366051975759455,0.9277496054568457,0.9460416298073416,5.0,0.931150411578924,0.895620879435018,0.9626061113396741
123,Covid,48,6,0.9366051975759455,0.9277496054568457,0.9460416298073416,7,0.9366051975759455,0.9277496054568457,0.9460416298073416,5.0,0.931150411578924,0.895620879435018,0.9626061113396741
124,Covid,48,6,0.9366051975759455,0.9277496054568457,0.9460416298073416,7,0.9366051975759455,0.9277496054568457,0.9460416298073416,5.0,0.931150411578924,0.895620879435018,0.9626061113396741
125,Cost of living,32,6,0.9366051975759455,0.9277496054568457,0.9460416298073416,7,0.9366051975759455,0.9277496054568457,0.9460416298073416,5.0,0.931150411578924,0.895620879435018,0.9626061113396741
126,Covid,48,6,0.9366051975759455,0.9277496054568457,0.9460416298073416,7,0.9366051975759455,0.9277496054568457,0.9460416298073416,5.0,0.931150411578924,0.895620879435018,0.9626061113396741
127,covid,48,6,0.9366051975759455,0.9277496054568457,0.9460416298073416,7,0.9366051975759455,0.9277496054568457,0.9460416298073416,5.0,0.931150411578924,0.895620879435018,0.9626061113396741
128,Covid,48,6,0.9366051975759455,0.9277496054568457,0.9460416298073416,7,0.9366051975759455,0.9277496054568457,0.9460416298073416,5.0,0.931150411578924,0.895620879435018,0.9626061113396741
129,Global warming / Climate change,40,6,0.9366051975759455,0.9277496054568457,0.9460416298073416,7,0.9366051975759455,0.9277496054568457,0.9460416298073416,5.0,0.931150411578924,0.895620879435018,0.9626061113396741
130,Coping with Brexit,15,6,0.9366051975759455,0.9277496054568457,0.9460416298073416,7,0.9366051975759455,0.9277496054568457,0.9460416298073416,5.0,0.931150411578924,0.895620879435018,0.9626061113396741
131,Covid,48,6,0.9366051975759455,0.9277496054568457,0.9460416298073416,7,0.9366051975759455,0.9277496054568457,0.9460416298073416,5.0,0.931150411578924,0.895620879435018,0.9626061113396741
132,COVID-19,48,6,0.9366051975759455,0.9277496054568457,0.9460416298073416,7,0.9366051975759455,0.9277496054568457,0.9460416298073416,5.0,0.931150411578924,0.895620879435018,0.9626061113396741
133,Covid,48,6,0.9366051975759455,0.9277496054568457,0.9460416298073416,7,0.9366051975759455,0.9277496054568457,0.9460416298073416,5.0,0.931150411578924,0.895620879435018,0.9626061113396741
134,COVID,48,6,0.9366051975759455,0.9277496054568457,0.9460416298073416,7,0.9366051975759455,0.9277496054568457,0.9460416298073416,5.0,0.931150411578924,0.895620879435018,0.9626061113396741
135,Coronavirus,48,6,0.9366051975759455,0.9277496054568457,0.9460416298073416,7,0.9366051975759455,0.9277496054568457,0.9460416298073416,5.0,0.931150411578924,0.895620879435018,0.9626061113396741
136,covid,48,6,0.9366051975759455,0.9277496054568457,0.9460416298073416,7,0.9366051975759455,0.9277496054568457,0.9460416298073416,5.0,0.931150411578924,0.895620879435018,0.9626061113396741
137,Immigration,,6,0.9366051975759455,0.9277496054568457,0.9460416298073416,7,0.9366051975759455,0.9277496054568457,0.9460416298073416,5.0,0.931150411578924,0.895620879435018,0.9626061113396741
138,Immigration,,6,0.9366051975759455,0.9277496054568457,0.9460416298073416,7,0.9366051975759455,0.9277496054568457,0.9460416298073416,5.0,0.931150411578924,0.895620879435018,0.9626061113396741
139,Covid 19,48,6,0.9366051975759455,0.9277496054568457,0.9460416298073416,7,0.9366051975759455,0.9277496054568457,0.9460416298073416,5.0,0.931150411578924,0.895620879435018,0.9626061113396741
140,Covid,48,6,0.9366051975759455,0.9277496054568457,0.9460416298073416,7,0.9366051975759455,0.9277496054568457,0.9460416298073416,5.0,0.931150411578924,0.895620879435018,0.9626061113396741
141,Broken government promises and wasteful spending,26 for Economy-general,6,0.9366051975759455,0.9277496054568457,0.9460416298073416,7,0.9366051975759455,0.9277496054568457,0.9460416298073416,5.0,0.931150411578924,0.895620879435018,0.9626061113396741
142,COVID pandemic,48,6,0.9366051975759455,0.9277496054568457,0.9460416298073416,7,0.9366051975759455,0.9277496054568457,0.9460416298073416,5.0,0.931150411578924,0.895620879435018,0.9626061113396741
143,covid,48,6,0.9366051975759455,0.9277496054568457,0.9460416298073416,7,0.9366051975759455,0.9277496054568457,0.9460416298073416,5.0,0.931150411578924,0.895620879435018,0.9626061113396741
144,climate change,40,6,0.9366051975759455,0.9277496054568457,0.9460416298073416,7,0.9366051975759455,0.9277496054568457,0.9460416298073416,5.0,0.931150411578924,0.895620879435018,0.9626061113396741
145,Covid,48,6,0.9366051975759455,0.9277496054568457,0.9460416298073416,7,0.9366051975759455,0.9277496054568457,0.9460416298073416,5.0,0.931150411578924,0.895620879435018,0.9626061113396741
146,economy,26,6,0.9366051975759455,0.9277496054568457,0.9460416298073416,7,0.9366051975759455,0.9277496054568457,0.9460416298073416,5.0,0.931150411578924,0.895620879435018,0.9626061113396741
147,Brexit,15,6,0.9366051975759455,0.9277496054568457,0.9460416298073416,7,0.9366051975759455,0.9277496054568457,0.9460416298073416,5.0,0.931150411578924,0.895620879435018,0.9626061113396741
148,Covid,48,6,0.9366051975759455,0.9277496054568457,0.9460416298073416,7,0.9366051975759455,0.9277496054568457,0.9460416298073416,5.0,0.931150411578924,0.895620879435018,0.9626061113396741
149,Covid19,48,6,0.9366051975759455,0.9277496054568457,0.9460416298073416,7,0.9366051975759455,0.9277496054568457,0.9460416298073416,5.0,0.931150411578924,0.895620879435018,0.9626061113396741
150,Covid-19,48,6,0.9366051975759455,0.9277496054568457,0.9460416298073416,7,0.9366051975759455,0.9277496054568457,0.9460416298073416,5.0,0.931150411578924,0.895620879435018,0.9626061113396741
151,COVID,48,6,0.9366051975759455,0.9277496054568457,0.9460416298073416,7,0.9366051975759455,0.9277496054568457,0.9460416298073416,5.0,0.931150411578924,0.895620879435018,0.9626061113396741
152,Recovery from covid,48,6,0.9366051975759455,0.9277496054568457,0.9460416298073416,7,0.9366051975759455,0.9277496054568457,0.9460416298073416,5.0,0.931150411578924,0.895620879435018,0.9626061113396741
153,Covid,48,6,0.9366051975759455,0.9277496054568457,0.9460416298073416,7,0.9366051975759455,0.9277496054568457,0.9460416298073416,5.0,0.931150411578924,0.895620879435018,0.9626061113396741
154,covid,48,6,0.9366051975759455,0.9277496054568457,0.9460416298073416,7,0.9366051975759455,0.9277496054568457,0.9460416298073416,5.0,0.931150411578924,0.895620879435018,0.9626061113396741
155,Covid,48,6,0.9366051975759455,0.9277496054568457,0.9460416298073416,7,0.9366051975759455,0.9277496054568457,0.9460416298073416,5.0,0.931150411578924,0.895620879435018,0.9626061113396741
156,Climate change,40,6,0.9366051975759455,0.9277496054568457,0.9460416298073416,7,0.9366051975759455,0.9277496054568457,0.9460416298073416,5.0,0.931150411578924,0.895620879435018,0.9626061113396741
157,Brexit,15,6,0.9366051975759455,0.9277496054568457,0.9460416298073416,7,0.9366051975759455,0.9277496054568457,0.9460416298073416,5.0,0.931150411578924,0.895620879435018,0.9626061113396741
158,rising prices,32,6,0.9366051975759455,0.9277496054568457,0.9460416298073416,7,0.9366051975759455,0.9277496054568457,0.9460416298073416,5.0,0.931150411578924,0.895620879435018,0.9626061113396741
159,Immigration,,6,0.9366051975759455,0.9277496054568457,0.9460416298073416,7,0.9366051975759455,0.9277496054568457,0.9460416298073416,5.0,0.931150411578924,0.895620879435018,0.9626061113396741
160,COVID-19,Respond 48 for Coronavirus,6,0.9366051975759455,0.9277496054568457,0.9460416298073416,7,0.9366051975759455,0.9277496054568457,0.9460416298073416,5.0,0.931150411578924,0.895620879435018,0.9626061113396741
161,Imigrants,12,6,0.9366051975759455,0.9277496054568457,0.9460416298073416,7,0.9366051975759455,0.9277496054568457,0.9460416298073416,5.0,0.931150411578924,0.895620879435018,0.9626061113396741
162,rising prices/cost of living,32,6,0.9366051975759455,0.9277496054568457,0.9460416298073416,7,0.9366051975759455,0.9277496054568457,0.9460416298073416,5.0,0.931150411578924,0.895620879435018,0.9626061113396741
163,Brexit,15,6,0.9366051975759455,0.9277496054568457,0.9460416298073416,7,0.9366051975759455,0.9277496054568457,0.9460416298073416,5.0,0.931150411578924,0.895620879435018,0.9626061113396741
164,corona virus,48,6,0.9366051975759455,0.9277496054568457,0.9460416298073416,7,0.9366051975759455,0.9277496054568457,0.9460416298073416,5.0,0.931150411578924,0.895620879435018,0.9626061113396741
165,Cost of living,32,6,0.9366051975759455,0.9277496054568457,0.9460416298073416,7,0.9366051975759455,0.9277496054568457,0.9460416298073416,5.0,0.931150411578924,0.895620879435018,0.9626061113396741
166,Gas and electric price rise,32,6,0.9366051975759455,0.9277496054568457,0.9460416298073416,7,0.9366051975759455,0.9277496054568457,0.9460416298073416,5.0,0.931150411578924,0.895620879435018,0.9626061113396741
167,Cost of living,32,6,0.9366051975759455,0.9277496054568457,0.9460416298073416,7,0.9366051975759455,0.9277496054568457,0.9460416298073416,5.0,0.931150411578924,0.895620879435018,0.9626061113396741
168,Covid,48,6,0.9366051975759455,0.9277496054568457,0.9460416298073416,7,0.9366051975759455,0.9277496054568457,0.9460416298073416,5.0,0.931150411578924,0.895620879435018,0.9626061113396741
169,COVID,48,6,0.9366051975759455,0.9277496054568457,0.9460416298073416,7,0.9366051975759455,0.9277496054568457,0.9460416298073416,5.0,0.931150411578924,0.895620879435018,0.9626061113396741
170,covid,48,6,0.9366051975759455,0.9277496054568457,0.9460416298073416,7,0.9366051975759455,0.9277496054568457,0.9460416298073416,5.0,0.931150411578924,0.895620879435018,0.9626061113396741
171,covid,48,6,0.9366051975759455,0.9277496054568457,0.9460416298073416,7,0.9366051975759455,0.9277496054568457,0.9460416298073416,5.0,0.931150411578924,0.895620879435018,0.9626061113396741
172,Brexit,15,6,0.9366051975759455,0.9277496054568457,0.9460416298073416,7,0.9366051975759455,0.9277496054568457,0.9460416298073416,5.0,0.931150411578924,0.895620879435018,0.9626061113396741
173,Covid,48,6,0.9366051975759455,0.9277496054568457,0.9460416298073416,7,0.9366051975759455,0.9277496054568457,0.9460416298073416,5.0,0.931150411578924,0.895620879435018,0.9626061113396741
174,immigration,"- ""Immigration""",6,0.9366051975759455,0.9277496054568457,0.9460416298073416,7,0.9366051975759455,0.9277496054568457,0.9460416298073416,5.0,0.931150411578924,0.895620879435018,0.9626061113396741
175,Coronavirus,48,6,0.9366051975759455,0.9277496054568457,0.9460416298073416,7,0.9366051975759455,0.9277496054568457,0.9460416298073416,5.0,0.931150411578924,0.895620879435018,0.9626061113396741
176,N.Ireland Protocol,15,6,0.9366051975759455,0.9277496054568457,0.9460416298073416,7,0.9366051975759455,0.9277496054568457,0.9460416298073416,5.0,0.931150411578924,0.895620879435018,0.9626061113396741
177,cost of living crisis,32,6,0.9366051975759455,0.9277496054568457,0.9460416298073416,7,0.9366051975759455,0.9277496054568457,0.9460416298073416,5.0,0.931150411578924,0.895620879435018,0.9626061113396741
178,Climate change,40,6,0.9366051975759455,0.9277496054568457,0.9460416298073416,7,0.9366051975759455,0.9277496054568457,0.9460416298073416,5.0,0.931150411578924,0.895620879435018,0.9626061113396741
179,the new covid,48,6,0.9366051975759455,0.9277496054568457,0.9460416298073416,7,0.9366051975759455,0.9277496054568457,0.9460416298073416,5.0,0.931150411578924,0.895620879435018,0.9626061113396741
