id,text,annotation,iteration,ka_mean,ka_lower,ka_upper,run_count,cumulative_ka_mean,cumulative_ka_lower,cumulative_ka_upper,adjacent_reference_iteration,adjacent_ka_mean,adjacent_ka_lower,adjacent_ka_upper
63,immigraation,12,6,0.9257640022932353,0.9165462873774662,0.9349832707982018,7,0.9257640022932353,0.9165462873774662,0.9349832707982018,5.0,0.9295752725575988,0.9002311191874928,0.9581630340583314
64,Economy,26,6,0.9257640022932353,0.9165462873774662,0.9349832707982018,7,0.9257640022932353,0.9165462873774662,0.9349832707982018,5.0,0.9295752725575988,0.9002311191874928,0.9581630340583314
65,Economy,26,6,0.9257640022932353,0.9165462873774662,0.9349832707982018,7,0.9257640022932353,0.9165462873774662,0.9349832707982018,5.0,0.9295752725575988,0.9002311191874928,0.9581630340583314
66,Coronavirus,48,6,0.9257640022932353,0.9165462873774662,0.9349832707982018,7,0.9257640022932353,0.9165462873774662,0.9349832707982018,5.0,0.9295752725575988,0.9002311191874928,0.9581630340583314
67,Cost of living,32,6,0.9257640022932353,0.9165462873774662,0.9349832707982018,7,0.9257640022932353,0.9165462873774662,0.9349832707982018,5.0,0.9295752725575988,0.9002311191874928,0.9581630340583314
68,Covid,48,6,0.9257640022932353,0.9165462873774662,0.9349832707982018,7,0.9257640022932353,0.9165462873774662,0.9349832707982018,5.0,0.9295752725575988,0.9002311191874928,0.9581630340583314
69,Recovering from Coronavirus,48,6,0.9257640022932353,0.9165462873774662,0.9349832707982018,7,0.9257640022932353,0.9165462873774662,0.9349832707982018,5.0,0.9295752725575988,0.9002311191874928,0.9581630340583314
70,economy,26,6,0.9257640022932353,0.9165462873774662,0.9349832707982018,7,0.9257640022932353,0.9165462873774662,0.9349832707982018,5.0,0.9295752725575988,0.9002311191874928,0.9581630340583314
71,Covid,48,6,0.9257640022932353,0.9165462873774662,0.9349832707982018,7,0.9257640022932353,0.9165462873774662,0.9349832707982018,5.0,0.9295752725575988,0.9002311191874928,0.9581630340583314
72,COVID,48,6,0.9257640022932353,0.9165462873774662,0.9349832707982018,7,0.9257640022932353,0.9165462873774662,0.9349832707982018,5.0,0.9295752725575988,0.9002311191874928,0.9581630340583314
73,Cost of living,32,6,0.9257640022932353,0.9165462873774662,0.9349832707982018,7,0.9257640022932353,0.9165462873774662,0.9349832707982018,5.0,0.9295752725575988,0.9002311191874928,0.9581630340583314
74,Covid,48,6,0.9257640022932353,0.9165462873774662,0.9349832707982018,7,0.9257640022932353,0.9165462873774662,0.9349832707982018,5.0,0.9295752725575988,0.9002311191874928,0.9581630340583314
75,price increases,31 for Inflation,6,0.9257640022932353,0.9165462873774662,0.9349832707982018,7,0.9257640022932353,0.9165462873774662,0.9349832707982018,5.0,0.9295752725575988,0.9002311191874928,0.9581630340583314
76,covid,48,6,0.9257640022932353,0.9165462873774662,0.9349832707982018,7,0.9257640022932353,0.9165462873774662,0.9349832707982018,5.0,0.9295752725575988,0.9002311191874928,0.9581630340583314
77,Covid-19,48,6,0.9257640022932353,0.9165462873774662,0.9349832707982018,7,0.9257640022932353,0.9165462873774662,0.9349832707982018,5.0,0.9295752725575988,0.9002311191874928,0.9581630340583314
78,Elitism and corruption,"4 - Pol-neg i.e., complaints about politics",6,0.9257640022932353,0.9165462873774662,0.9349832707982018,7,0.9257640022932353,0.9165462873774662,0.9349832707982018,5.0,0.9295752725575988,0.9002311191874928,0.9581630340583314
79,SLEEZE,"4 - Pol-neg i.e., complaints about politics",6,0.9257640022932353,0.9165462873774662,0.9349832707982018,7,0.9257640022932353,0.9165462873774662,0.9349832707982018,5.0,0.9295752725575988,0.9002311191874928,0.9581630340583314
80,Health crisis,48,6,0.9257640022932353,0.9165462873774662,0.9349832707982018,7,0.9257640022932353,0.9165462873774662,0.9349832707982018,5.0,0.9295752725575988,0.9002311191874928,0.9581630340583314
81,Economy,26,6,0.9257640022932353,0.9165462873774662,0.9349832707982018,7,0.9257640022932353,0.9165462873774662,0.9349832707982018,5.0,0.9295752725575988,0.9002311191874928,0.9581630340583314
82,cost of living,32,6,0.9257640022932353,0.9165462873774662,0.9349832707982018,7,0.9257640022932353,0.9165462873774662,0.9349832707982018,5.0,0.9295752725575988,0.9002311191874928,0.9581630340583314
83,Covid,48,6,0.9257640022932353,0.9165462873774662,0.9349832707982018,7,0.9257640022932353,0.9165462873774662,0.9349832707982018,5.0,0.9295752725575988,0.9002311191874928,0.9581630340583314
84,Covid 19,48,6,0.9257640022932353,0.9165462873774662,0.9349832707982018,7,0.9257640022932353,0.9165462873774662,0.9349832707982018,5.0,0.9295752725575988,0.9002311191874928,0.9581630340583314
85,Covid,48,6,0.9257640022932353,0.9165462873774662,0.9349832707982018,7,0.9257640022932353,0.9165462873774662,0.9349832707982018,5.0,0.9295752725575988,0.9002311191874928,0.9581630340583314
86,Incompetent & dishonest government,"4 - Pol-neg i.e., complaints about politics",6,0.9257640022932353,0.9165462873774662,0.9349832707982018,7,0.9257640022932353,0.9165462873774662,0.9349832707982018,5.0,0.9295752725575988,0.9002311191874928,0.9581630340583314
87,The Environment,40 - Environment,6,0.9257640022932353,0.9165462873774662,0.9349832707982018,7,0.9257640022932353,0.9165462873774662,0.9349832707982018,5.0,0.9295752725575988,0.9002311191874928,0.9581630340583314
88,Cost Of Livinf Crisis and inflation,"32, 31",6,0.9257640022932353,0.9165462873774662,0.9349832707982018,7,0.9257640022932353,0.9165462873774662,0.9349832707982018,5.0,0.9295752725575988,0.9002311191874928,0.9581630340583314
89,effects of covid,48,6,0.9257640022932353,0.9165462873774662,0.9349832707982018,7,0.9257640022932353,0.9165462873774662,0.9349832707982018,5.0,0.9295752725575988,0.9002311191874928,0.9581630340583314
90,illegal immigration,12,6,0.9257640022932353,0.9165462873774662,0.9349832707982018,7,0.9257640022932353,0.9165462873774662,0.9349832707982018,5.0,0.9295752725575988,0.9002311191874928,0.9581630340583314
91,Covid,48,6,0.9257640022932353,0.9165462873774662,0.9349832707982018,7,0.9257640022932353,0.9165462873774662,0.9349832707982018,5.0,0.9295752725575988,0.9002311191874928,0.9581630340583314
92,Covid,48,6,0.9257640022932353,0.9165462873774662,0.9349832707982018,7,0.9257640022932353,0.9165462873774662,0.9349832707982018,5.0,0.9295752725575988,0.9002311191874928,0.9581630340583314
93,covid,48,6,0.9257640022932353,0.9165462873774662,0.9349832707982018,7,0.9257640022932353,0.9165462873774662,0.9349832707982018,5.0,0.9295752725575988,0.9002311191874928,0.9581630340583314
94,covid,48,6,0.9257640022932353,0.9165462873774662,0.9349832707982018,7,0.9257640022932353,0.9165462873774662,0.9349832707982018,5.0,0.9295752725575988,0.9002311191874928,0.9581630340583314
95,Covid,48,6,0.9257640022932353,0.9165462873774662,0.9349832707982018,7,0.9257640022932353,0.9165462873774662,0.9349832707982018,5.0,0.9295752725575988,0.9002311191874928,0.9581630340583314
96,The pandemic,48 for Coronavirus,6,0.9257640022932353,0.9165462873774662,0.9349832707982018,7,0.9257640022932353,0.9165462873774662,0.9349832707982018,5.0,0.9295752725575988,0.9002311191874928,0.9581630340583314
97,omnicrom virus,48 for Coronavirus,6,0.9257640022932353,0.9165462873774662,0.9349832707982018,7,0.9257640022932353,0.9165462873774662,0.9349832707982018,5.0,0.9295752725575988,0.9002311191874928,0.9581630340583314
98,Effects of the war in Ukraine,22 for War,6,0.9257640022932353,0.9165462873774662,0.9349832707982018,7,0.9257640022932353,0.9165462873774662,0.9349832707982018,5.0,0.9295752725575988,0.9002311191874928,0.9581630340583314
99,Cost of Living,32,6,0.9257640022932353,0.9165462873774662,0.9349832707982018,7,0.9257640022932353,0.9165462873774662,0.9349832707982018,5.0,0.9295752725575988,0.9002311191874928,0.9581630340583314
100,the virus,48,6,0.9257640022932353,0.9165462873774662,0.9349832707982018,7,0.9257640022932353,0.9165462873774662,0.9349832707982018,5.0,0.9295752725575988,0.9002311191874928,0.9581630340583314
101,Coronavirus,48,6,0.9257640022932353,0.9165462873774662,0.9349832707982018,7,0.9257640022932353,0.9165462873774662,0.9349832707982018,5.0,0.9295752725575988,0.9002311191874928,0.9581630340583314
102,Covid-19,48,6,0.9257640022932353,0.9165462873774662,0.9349832707982018,7,0.9257640022932353,0.9165462873774662,0.9349832707982018,5.0,0.9295752725575988,0.9002311191874928,0.9581630340583314
103,Covid,48,6,0.9257640022932353,0.9165462873774662,0.9349832707982018,7,0.9257640022932353,0.9165462873774662,0.9349832707982018,5.0,0.9295752725575988,0.9002311191874928,0.9581630340583314
104,Covid,48,6,0.9257640022932353,0.9165462873774662,0.9349832707982018,7,0.9257640022932353,0.9165462873774662,0.9349832707982018,5.0,0.9295752725575988,0.9002311191874928,0.9581630340583314
105,Immigration,12,6,0.9257640022932353,0.9165462873774662,0.9349832707982018,7,0.9257640022932353,0.9165462873774662,0.9349832707982018,5.0,0.9295752725575988,0.9002311191874928,0.9581630340583314
106,Corona virus,48,6,0.9257640022932353,0.9165462873774662,0.9349832707982018,7,0.9257640022932353,0.9165462873774662,0.9349832707982018,5.0,0.9295752725575988,0.9002311191874928,0.9581630340583314
107,Covid,48,6,0.9257640022932353,0.9165462873774662,0.9349832707982018,7,0.9257640022932353,0.9165462873774662,0.9349832707982018,5.0,0.9295752725575988,0.9002311191874928,0.9581630340583314
108,Immigration,12,6,0.9257640022932353,0.9165462873774662,0.9349832707982018,7,0.9257640022932353,0.9165462873774662,0.9349832707982018,5.0,0.9295752725575988,0.9002311191874928,0.9581630340583314
109,Covid,48,6,0.9257640022932353,0.9165462873774662,0.9349832707982018,7,0.9257640022932353,0.9165462873774662,0.9349832707982018,5.0,0.9295752725575988,0.9002311191874928,0.9581630340583314
110,recovering from covid,48,6,0.9257640022932353,0.9165462873774662,0.9349832707982018,7,0.9257640022932353,0.9165462873774662,0.9349832707982018,5.0,0.9295752725575988,0.9002311191874928,0.9581630340583314
111,rising cost of living,32 for Living costs,6,0.9257640022932353,0.9165462873774662,0.9349832707982018,7,0.9257640022932353,0.9165462873774662,0.9349832707982018,5.0,0.9295752725575988,0.9002311191874928,0.9581630340583314
112,COVID,48,6,0.9257640022932353,0.9165462873774662,0.9349832707982018,7,0.9257640022932353,0.9165462873774662,0.9349832707982018,5.0,0.9295752725575988,0.9002311191874928,0.9581630340583314
113,Climate change,40 Environment,6,0.9257640022932353,0.9165462873774662,0.9349832707982018,7,0.9257640022932353,0.9165462873774662,0.9349832707982018,5.0,0.9295752725575988,0.9002311191874928,0.9581630340583314
114,Russia invading Ukraine,22 War,6,0.9257640022932353,0.9165462873774662,0.9349832707982018,7,0.9257640022932353,0.9165462873774662,0.9349832707982018,5.0,0.9295752725575988,0.9002311191874928,0.9581630340583314
115,Rise in living costs,32,6,0.9257640022932353,0.9165462873774662,0.9349832707982018,7,0.9257640022932353,0.9165462873774662,0.9349832707982018,5.0,0.9295752725575988,0.9002311191874928,0.9581630340583314
116,Covid,48,6,0.9257640022932353,0.9165462873774662,0.9349832707982018,7,0.9257640022932353,0.9165462873774662,0.9349832707982018,5.0,0.9295752725575988,0.9002311191874928,0.9581630340583314
117,Coronavirus,48,6,0.9257640022932353,0.9165462873774662,0.9349832707982018,7,0.9257640022932353,0.9165462873774662,0.9349832707982018,5.0,0.9295752725575988,0.9002311191874928,0.9581630340583314
118,Cost of living crisis,32 for Living costs,6,0.9257640022932353,0.9165462873774662,0.9349832707982018,7,0.9257640022932353,0.9165462873774662,0.9349832707982018,5.0,0.9295752725575988,0.9002311191874928,0.9581630340583314
119,Covid,48,6,0.9257640022932353,0.9165462873774662,0.9349832707982018,7,0.9257640022932353,0.9165462873774662,0.9349832707982018,5.0,0.9295752725575988,0.9002311191874928,0.9581630340583314
120,Rising cost of living,32 for Living costs,6,0.9257640022932353,0.9165462873774662,0.9349832707982018,7,0.9257640022932353,0.9165462873774662,0.9349832707982018,5.0,0.9295752725575988,0.9002311191874928,0.9581630340583314
121,Covid,48,6,0.9257640022932353,0.9165462873774662,0.9349832707982018,7,0.9257640022932353,0.9165462873774662,0.9349832707982018,5.0,0.9295752725575988,0.9002311191874928,0.9581630340583314
122,Economy,26,6,0.9257640022932353,0.9165462873774662,0.9349832707982018,7,0.9257640022932353,0.9165462873774662,0.9349832707982018,5.0,0.9295752725575988,0.9002311191874928,0.9581630340583314
123,Economy,26,6,0.9257640022932353,0.9165462873774662,0.9349832707982018,7,0.9257640022932353,0.9165462873774662,0.9349832707982018,5.0,0.9295752725575988,0.9002311191874928,0.9581630340583314
124,Covid 19,48,6,0.9257640022932353,0.9165462873774662,0.9349832707982018,7,0.9257640022932353,0.9165462873774662,0.9349832707982018,5.0,0.9295752725575988,0.9002311191874928,0.9581630340583314
125,Climate change,40 Environment,6,0.9257640022932353,0.9165462873774662,0.9349832707982018,7,0.9257640022932353,0.9165462873774662,0.9349832707982018,5.0,0.9295752725575988,0.9002311191874928,0.9581630340583314
126,Cost of living,32,6,0.9257640022932353,0.9165462873774662,0.9349832707982018,7,0.9257640022932353,0.9165462873774662,0.9349832707982018,5.0,0.9295752725575988,0.9002311191874928,0.9581630340583314
127,Covid,48,6,0.9257640022932353,0.9165462873774662,0.9349832707982018,7,0.9257640022932353,0.9165462873774662,0.9349832707982018,5.0,0.9295752725575988,0.9002311191874928,0.9581630340583314
128,Cost of living crisis,32 for Living costs,6,0.9257640022932353,0.9165462873774662,0.9349832707982018,7,0.9257640022932353,0.9165462873774662,0.9349832707982018,5.0,0.9295752725575988,0.9002311191874928,0.9581630340583314
129,Covid,48,6,0.9257640022932353,0.9165462873774662,0.9349832707982018,7,0.9257640022932353,0.9165462873774662,0.9349832707982018,5.0,0.9295752725575988,0.9002311191874928,0.9581630340583314
130,Cost of living,32,6,0.9257640022932353,0.9165462873774662,0.9349832707982018,7,0.9257640022932353,0.9165462873774662,0.9349832707982018,5.0,0.9295752725575988,0.9002311191874928,0.9581630340583314
131,Recovering from the virus,48 for Coronavirus,6,0.9257640022932353,0.9165462873774662,0.9349832707982018,7,0.9257640022932353,0.9165462873774662,0.9349832707982018,5.0,0.9295752725575988,0.9002311191874928,0.9581630340583314
132,Covid,48,6,0.9257640022932353,0.9165462873774662,0.9349832707982018,7,0.9257640022932353,0.9165462873774662,0.9349832707982018,5.0,0.9295752725575988,0.9002311191874928,0.9581630340583314
133,Covid,48,6,0.9257640022932353,0.9165462873774662,0.9349832707982018,7,0.9257640022932353,0.9165462873774662,0.9349832707982018,5.0,0.9295752725575988,0.9002311191874928,0.9581630340583314
134,Crime,"- ""The rise in crime rates across the country is very concerning.""
- ""I believe that addressing crime and improving public safety should be the top priority for the government.""
- ""The issue of crime, especially in urban areas, needs to be tackled more effectively.""",6,0.9257640022932353,0.9165462873774662,0.9349832707982018,7,0.9257640022932353,0.9165462873774662,0.9349832707982018,5.0,0.9295752725575988,0.9002311191874928,0.9581630340583314
135,Crime,"- ""The rise in crime rates across the country is very concerning.""
- ""I believe addressing crime and improving public safety should be the top priority for the government.""
- ""The issue of crime, especially in urban areas, needs to be tackled more effectively.""",6,0.9257640022932353,0.9165462873774662,0.9349832707982018,7,0.9257640022932353,0.9165462873774662,0.9349832707982018,5.0,0.9295752725575988,0.9002311191874928,0.9581630340583314
136,COVID 19,48 (Coronavirus),6,0.9257640022932353,0.9165462873774662,0.9349832707982018,7,0.9257640022932353,0.9165462873774662,0.9349832707982018,5.0,0.9295752725575988,0.9002311191874928,0.9581630340583314
137,Covid,48,6,0.9257640022932353,0.9165462873774662,0.9349832707982018,7,0.9257640022932353,0.9165462873774662,0.9349832707982018,5.0,0.9295752725575988,0.9002311191874928,0.9581630340583314
138,Protecting the environment,40 for Environment,6,0.9257640022932353,0.9165462873774662,0.9349832707982018,7,0.9257640022932353,0.9165462873774662,0.9349832707982018,5.0,0.9295752725575988,0.9002311191874928,0.9581630340583314
139,healthcare,1,6,0.9257640022932353,0.9165462873774662,0.9349832707982018,7,0.9257640022932353,0.9165462873774662,0.9349832707982018,5.0,0.9295752725575988,0.9002311191874928,0.9581630340583314
140,Covid,48,6,0.9257640022932353,0.9165462873774662,0.9349832707982018,7,0.9257640022932353,0.9165462873774662,0.9349832707982018,5.0,0.9295752725575988,0.9002311191874928,0.9581630340583314
141,Covid,48,6,0.9257640022932353,0.9165462873774662,0.9349832707982018,7,0.9257640022932353,0.9165462873774662,0.9349832707982018,5.0,0.9295752725575988,0.9002311191874928,0.9581630340583314
142,Government corruption,"4 - Pol-neg i.e., complaints about politics",6,0.9257640022932353,0.9165462873774662,0.9349832707982018,7,0.9257640022932353,0.9165462873774662,0.9349832707982018,5.0,0.9295752725575988,0.9002311191874928,0.9581630340583314
143,Climate change,40 Environment,6,0.9257640022932353,0.9165462873774662,0.9349832707982018,7,0.9257640022932353,0.9165462873774662,0.9349832707982018,5.0,0.9295752725575988,0.9002311191874928,0.9581630340583314
